x,beta,a,theta,phi_final,r,c_base,c_fix_b,c_test,beta_f,rho,J,share8,share12,share16,bottleneck_tester
0.9756438091156879,0.9635820703490104,0.9518087079773278,3.535957567725111,6.1629932343265565,4.144766532658551,1.251717903361219,2.9937544222313432,0.014096080723307942,0.9568528961432337,1.1236261370095217,0.12139915894875612,0.0,0.0,1.0,1.0
0.9745332562852901,0.9279702079287765,5.431836397156189,3.689214024242073,8.174952254153263,7.516881901574428,1.3321778461732106,3.627433624516992,0.01136962489345888,0.9411590751010033,1.2838417514008535,0.16025734913799047,0.0,0.32418670821245105,0.6758132917875489,1.0
0.9748710228196533,0.955468208052713,1.8225160713920603,3.1261511749317217,5.245452627313528,6.6258654271810045,1.4120367964817246,2.5853858924047572,0.014224142265293829,0.9632716822603243,0.861562847847776,0.26450202922714044,0.0,0.0,1.0,1.0
0.9657042057622807,0.8828320346860843,2.6295318733458113,3.3646797559523822,1.9270868563081471,5.049980196049804,1.6068388771503197,4.34653307283717,0.009354335312673356,0.9686623584053343,0.9983728310081337,0.10640185521610433,0.4719157504294167,0.1378502407182814,0.390234008852302,1.0
0.9654866325634089,0.955458554234234,4.695949905601525,2.1919253789555877,4.995457845746957,6.367553735370839,1.4045504939012279,3.805294991842668,0.00900086120301978,0.9496544068209544,0.8712176348650298,0.20867110348325207,0.0,0.13733613410227588,0.8626638658977241,1.0
0.9677127174079756,0.9238505527863129,4.477301082666793,3.6084008243347663,1.8731511503183922,6.60377567198028,1.2272131499517343,7.787137709867862,0.010705100269053847,0.9802087253195786,1.2556454068664058,0.20126605864887898,0.0,0.5307919586462996,0.4692080413537004,0.0
0.9878684255099695,0.908644143829023,6.172202522617797,4.338340552542578,2.4857569095486234,6.514198652499211,1.3234464329075062,6.424448113917743,0.011717579849575707,0.8990308648614783,1.0433092433216902,0.16088138127609922,0.3828484093678375,0.0,0.6171515906321625,1.0
0.9761040122236083,0.91261679034252,2.887595379156427,2.0811583647594283,4.629413044853516,6.723275767954698,1.6661160951241352,5.342806564846419,0.015093753120962264,0.9482427007241861,1.1127345366007273,0.23803041370671088,0.3293747537094465,0.0,0.6706252462905535,1.0
0.966644541174259,0.9576181779999919,0.8252052529965274,1.9046062454151835,5.247272912414882,5.480390600144675,1.4882787897290926,5.610543058025447,0.011563917087673955,0.9483218707974034,0.9519098573439116,0.1995399173438679,0.0,0.20194072685036213,0.7980592731496379,1.0
0.9715442442365326,0.952358806939364,2.963527705357504,3.8548101838860713,4.796899344093451,4.395189241241916,1.410952463047182,2.3422100687670406,0.012021323113131385,0.956371734368165,0.8591002945381492,0.1092128160501866,0.0,0.46690966172400733,0.5330903382759926,1.0
0.9865750433508473,0.9504515001983845,2.679855261143713,3.5340528524860124,6.71096234672126,5.351433868701434,1.5326188437972477,3.7101418479604784,0.013964780347683418,0.929466250720147,1.038783384918698,0.18229577094034957,0.0,0.04400423655843873,0.9559957634415612,1.0
0.9849872701024245,0.9381380932182044,5.148718280703552,5.8401232459082255,5.566801383399861,3.5162088236734546,1.343732967903703,7.101797381553164,0.013705337585058383,0.9572216187224863,0.988969293538394,0.062326302426402594,0.0,0.0,1.0,1.0
0.9688845169366014,0.9469563911858101,4.050704265713957,2.8603104699110955,3.110203597944545,5.425373767342347,1.0807758233511662,7.185328517725667,0.010857554700045794,0.9226729505445996,0.8230396170305034,0.12374414139583557,0.4530714885418971,0.06789663412487754,0.47903187733322533,1.0
0.982467475804176,0.9557610602345724,2.6402393163935827,3.300799414981726,5.756287134171176,4.861084399202832,1.3145944805835925,3.5065668551028737,0.011894278613935272,0.9140437608422093,0.9703852533763082,0.14257349204239425,0.0,0.6042464109064616,0.3957535890935384,1.0
0.9832837918892927,0.9127960650376533,4.236479934371387,7.591686980549292,2.2689731948340333,5.472550751771779,1.3959511232988142,5.395462251557749,0.01522052507394212,0.9695917341063797,0.80497694044802,0.14303975446699754,0.03330696602198553,0.0,0.9666930339780144,1.0
0.9786555499132822,0.9577810452009669,3.596731482000199,2.2495118475910525,5.43525671749518,4.359342491969334,0.9592578942723224,3.8157132164132994,0.010521697628042085,0.9200353740850237,0.8377500802783632,0.14402015113244612,0.0,0.25473497519851235,0.7452650248014877,1.0
0.9724556509019805,0.9733930416972124,2.6919695675469204,5.821674891689595,1.4536994770715785,5.720800690166167,1.5199754618949717,2.233712336451709,0.009431304668320824,0.9242709948612954,0.9123183878670007,0.16831971537587512,0.30985949347961056,0.0,0.6901405065203894,1.0
0.9722424254594996,0.9399734596954094,3.1661428048864524,4.671001412606397,4.226107798321536,5.366136927514646,1.4980689650567718,3.3132411796231898,0.010517566128081872,0.9556889207205508,1.174731323515881,0.11977690026952588,0.0,0.1852488641411371,0.8147511358588629,1.0
0.980957240388365,0.873746346641454,6.37243203011279,1.7557960560994101,3.8974281615545596,6.138436393445618,1.580918578546822,7.271416086260803,0.012792155053338843,0.9335253855814378,1.3465457151610047,0.19172367327241882,0.0,0.06336353329727672,0.9366364667027233,1.0
0.9657317733328125,0.9495885912171113,2.311831564623685,1.2500386150344382,1.6397154772204583,4.727318698743755,1.5051514305693359,4.659178365448555,0.012162302244335425,0.9608817943444958,0.8437270794165189,0.20622359076760813,0.0,1.0,0.0,0.0
0.9697312594355779,0.9541506984152146,2.765795902736045,3.936045177077175,2.638876731439234,4.940258200619526,1.5708287904910139,4.4060550641613805,0.014255377368927019,0.9237314583873676,1.0579922793198797,0.10918067260007894,0.23206094958310178,0.0,0.7679390504168981,1.0
0.9809693750421381,0.9377540703992274,3.1733161427546293,2.656322849964517,3.5024245303809796,4.9489478565142635,1.6464777750483555,4.497554333823622,0.012844328971880845,0.9511060896702369,0.8485124178635182,0.18804360026269984,0.0,0.4361184901338325,0.5638815098661675,1.0
0.9750664781319156,0.9758243026098207,4.21420790004896,4.334977643697184,2.740174022081624,6.246327486474317,1.0038834848358027,5.3823066458561835,0.011941236288896396,0.9700279462881995,0.9720452619032499,0.21757832654627093,0.0,0.0,1.0,1.0
0.9710497823214798,0.9210671594205663,1.3588597405885203,2.7100013195505746,3.082612360230928,6.4251217194259995,1.2640254649231517,6.4077943887696645,0.011072651713698513,0.9557498097771747,0.7832706812789415,0.20786525377596035,0.2183726511174468,0.0,0.7816273488825531,1.0
0.986204930487149,0.949310104320489,3.531411192055036,8.728139012496952,1.98312551337715,5.0941995582374355,1.6521580721216622,3.8886886797715148,0.013601512493515993,0.9752799560187612,0.9087579209021115,0.13123471282210178,0.0,0.0,1.0,1.0
0.9681658492911874,0.9551909644318674,4.612425839503352,2.2151889458502634,2.666126450657132,5.920374389867073,1.4751160561413068,5.474441562728466,0.010979184770034789,0.9019826329439605,0.635310810933866,0.1626872099450132,0.40519759242718284,0.23766810662676427,0.3571343009460528,1.0
0.9683503374093525,0.9389838651884477,2.1663696353868724,2.387624811127358,3.3813486065762,7.123844726043652,1.205921966627644,4.949542428246197,0.013870115512973222,0.926245892972562,0.8834372835377691,0.20894484812418648,0.5265273869892059,0.162210307521387,0.31126230548940714,1.0
0.974812647943231,0.9609664125985956,6.984625714420674,2.5653244035690386,3.4579746858201874,7.110721545432334,1.0488872680734247,3.774435147789242,0.015669109754615242,0.9777476967220093,0.8644760034090291,0.30224544070415416,0.0,0.0,1.0,0.0
0.9704730240331519,0.9300090032314529,3.881161725073249,3.0915074507658398,3.730349614725018,6.340909204260869,1.2677256636385095,2.670404645136607,0.012330152618279619,0.9454014557472447,0.9736804416641536,0.17029205613250076,0.36663736894602494,0.0,0.633362631053975,1.0
0.9800245416445093,0.9468325619243438,3.7275075348807354,6.368941996346427,3.6478631988931767,6.748010675130768,1.3974179511447726,5.022655376306869,0.009061333719354872,0.9566980395474409,1.0299198165698495,0.18587360001707173,0.04340303533195555,0.0,0.9565969646680444,1.0
0.9704243947001774,0.9318074634577067,3.176055996225738,2.5753131033613714,3.7689268708170562,4.362914888365248,1.476346487210331,5.2593990987320325,0.012788468776560896,0.98930563143997,0.9780580968107089,0.13949642493421305,0.0,0.19201478841057568,0.8079852115894243,0.0
0.964739695486005,0.8881133331740138,2.747711839305618,4.118933868509811,1.9823455234056206,4.894832900736549,0.6198964525952366,2.8289615931536534,0.013960394274366015,0.9768234917065146,0.9552250095748055,0.11322856364573773,0.15295671987290996,0.84704328012709,0.0,1.0
0.9766778776534225,0.9806688593178949,4.418376434762079,2.309218449556135,8.468541768316515,6.207059879518967,1.7531732062201695,7.570945840591799,0.014421702019100376,0.9049016678497257,1.168551340458543,0.2186551234529994,0.0,0.0,1.0,0.0
0.9716605594921441,0.9269736324135961,4.334724134976154,3.6413863105612556,2.067685510383626,5.357343564860061,1.0716160446688046,4.244419203307163,0.010254623376120025,0.920773552641296,1.1379645955591557,0.10389403903921039,0.0,0.8966095481556725,0.10339045184432749,1.0
